Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
8.38777E-5,36.00680733,0.407379023,0.368198874,0.284900285,0
8.44159E-5,36.250891328,0.408924184,0.365478424,0.286324786,0
8.47774E-5,36.504636248,0.409957399,0.362664165,0.289173789,0
8.52075E-5,36.751137844,0.41118191,0.359943715,0.293447293,0
8.57404E-5,37.007641416,0.412692434,0.357129456,0.294871795,0
8.61221E-5,37.256825981,0.413769462,0.354409006,0.299145299,0
8.66687E-5,37.507247566,0.415304736,0.351688555,0.301994302,0
8.71139E-5,37.75058179,0.416549563,0.349061914,0.306267806,0
8.75468E-5,38.003978458,0.417754653,0.346341463,0.313390313,0
8.80392E-5,38.258493409,0.419119725,0.343621013,0.313390313,0
8.86587E-5,38.505882392,0.420827835,0.340994371,0.316239316,0
8.92704E-5,38.75503766,0.422504342,0.33836773,0.319088319,0
8.97749E-5,39.005694739,0.423880009,0.335741088,0.320512821,0
9.0418E-5,39.258029332,0.425624214,0.333114447,0.321937322,0
9.09039E-5,39.502794025,0.426935004,0.330581614,0.326210826,0
9.14882E-5,39.758144471,0.428503256,0.327954972,0.326210826,0
9.18727E-5,40.005705999,0.429530651,0.325422139,0.329059829,0
9.23204E-5,40.254307898,0.43072204,0.322889306,0.33048433,0
9.28725E-5,40.504323422,0.432184701,0.320356473,0.336182336,0
9.33166E-5,40.755752579,0.433355752,0.31782364,0.337606838,0
9.37594E-5,41.008444044,0.43451858,0.315290807,0.337606838,0
9.42759E-5,41.25291207,0.435868969,0.312851782,0.34045584,0
9.47026E-5,41.508136576,0.436979606,0.310318949,0.341880342,0
9.51021E-5,41.754803146,0.43801553,0.307879925,0.346153846,0
9.54548E-5,42.002512531,0.438926922,0.305440901,0.347578348,0
9.59024E-5,42.251313902,0.440079512,0.303001876,0.349002849,0
9.63803E-5,42.501314054,0.441304692,0.300562852,0.353276353,0
9.68184E-5,42.752498685,0.442423085,0.298123827,0.354700855,0
9.72782E-5,43.004807238,0.443592157,0.295684803,0.356125356,0
9.7902E-5,43.258519069,0.445170519,0.293245779,0.356125356,0
9.82566E-5,43.503758394,0.446063708,0.290900563,0.358974359,0
9.86854E-5,43.759822538,0.447139871,0.288461538,0.363247863,0
9.92216E-5,44.007340616,0.448479763,0.286116323,0.368945869,0
9.99461E-5,44.256348576,0.450280042,0.283771107,0.373219373,0
1.0051E-4,44.50677963,0.451673975,0.281425891,0.373219373,0
1.01465E-4,44.759241025,0.454015568,0.279080675,0.374643875,0
1.01936E-4,45.003428071,0.455163492,0.276829268,0.377492877,0
1.02336E-4,45.258784819,0.456135805,0.274484053,0.378917379,0
1.02931E-4,45.505061593,0.457574693,0.272232645,0.383190883,0
1.03527E-4,45.752713568,0.459007237,0.269981238,0.386039886,0
1.04255E-4,46.002244332,0.460747966,0.267729831,0.387464387,0
1.04783E-4,46.253063162,0.462003284,0.265478424,0.39031339,0
1.0527E-4,46.505228908,0.463156587,0.263227017,0.393162393,0
1.05789E-4,46.758600808,0.464379712,0.26097561,0.394586895,0
1.06279E-4,47.00253922,0.465528377,0.258818011,0.396011396,0
1.06729E-4,47.258183418,0.466580933,0.256566604,0.398860399,0
1.07126E-4,47.50412312,0.467503891,0.254409006,0.4002849,0
1.08023E-4,47.751475033,0.469581995,0.252251407,0.401709402,0
1.08805E-4,48.000963476,0.471377784,0.250093809,0.405982906,0
1.09632E-4,48.252240672,0.473266126,0.24793621,0.413105413,0
1.10382E-4,48.505152142,0.474965197,0.245778612,0.417378917,0
1.10975E-4,48.759753024,0.476300809,0.243621013,0.42022792,0
1.11554E-4,49.004662161,0.477600428,0.241557223,0.421652422,0
1.12156E-4,49.250796885,0.47894204,0.239493433,0.424501425,0
1.12743E-4,49.509469159,0.48024511,0.237335835,0.424501425,0
1.13374E-4,49.758333651,0.481638743,0.235272045,0.425925926,0
1.13952E-4,50.008387201,0.482909071,0.233208255,0.428774929,0
1.14393E-4,50.259490151,0.483872513,0.231144465,0.428774929,0
1.15042E-4,50.500353569,0.48528576,0.229174484,0.428774929,0
1.15506E-4,50.753998964,0.486290995,0.227110694,0.43019943,0
1.16179E-4,51.008855684,0.487742444,0.225046904,0.433048433,0
1.16752E-4,51.253508882,0.488971464,0.223076923,0.433048433,0
1.17389E-4,51.511098034,0.490332655,0.221013133,0.434472934,0
1.18034E-4,51.7583799,0.491701327,0.219043152,0.437321937,0
1.18586E-4,52.006907132,0.492868082,0.217073171,0.443019943,0
1.19445E-4,52.257047352,0.494672237,0.215103189,0.447293447,0
1.19963E-4,52.508529695,0.495752691,0.213133208,0.45014245,0
1.20599E-4,52.761214136,0.497074875,0.211163227,0.452991453,0
1.21245E-4,53.003142452,0.498410276,0.209287054,0.455840456,0
1.21801E-4,53.258300607,0.499554289,0.207317073,0.457264957,0
1.22463E-4,53.50259908,0.500909113,0.205440901,0.458689459,0
1.23215E-4,53.76053831,0.502440877,0.203470919,0.458689459,0
1.24293E-4,54.0079816,0.504618573,0.201594747,0.464387464,0
1.2478E-4,54.257092826,0.505594822,0.199718574,0.47008547,0
1.25245E-4,54.507176399,0.506523965,0.197842402,0.47008547,0
1.25607E-4,54.758026792,0.507245989,0.195966229,0.472934473,0
1.26377E-4,55.010092097,0.508774051,0.194090056,0.477207977,0
1.27272E-4,55.251140728,0.510537845,0.192307692,0.477207977,0
1.27922E-4,55.506252016,0.511810072,0.19043152,0.484330484,0
1.2865E-4,55.750108233,0.513227619,0.188649156,0.485754986,0
1.29716E-4,56.008702095,0.51528897,0.186772983,0.488603989,0
1.30458E-4,56.255743159,0.516713868,0.184990619,0.495726496,0
1.31298E-4,56.504423727,0.518317351,0.183208255,0.501424501,0
1.32011E-4,56.754594222,0.519668667,0.181425891,0.502849003,0
1.32729E-4,57.006245487,0.521022138,0.179643527,0.504273504,0
1.33964E-4,57.259684435,0.523333249,0.177861163,0.508547009,0
1.34983E-4,57.501883512,0.52522315,0.176172608,0.514245014,0
1.36025E-4,57.759389995,0.527140299,0.174390244,0.518518519,0
1.36816E-4,58.004923107,0.528585809,0.172701689,0.522792023,0
1.38021E-4,58.252416918,0.530769915,0.171013133,0.524216524,0
1.3952E-4,58.502438559,0.533458793,0.169324578,0.525641026,0
1.40865E-4,58.755055085,0.535846911,0.167636023,0.531339031,0
1.42004E-4,59.009601848,0.537849239,0.165947467,0.534188034,0
1.43045E-4,59.252058944,0.539663263,0.16435272,0.535612536,0
1.44195E-4,59.510483691,0.541651495,0.162664165,0.53988604,0
1.4513E-4,59.756667581,0.543255908,0.161069418,0.545584046,0
1.46568E-4,60.004657244,0.545702397,0.159474672,0.547008547,0
1.47936E-4,60.255191344,0.548004293,0.157879925,0.554131054,0
1.49609E-4,60.508257526,0.55078848,0.156285178,0.55982906,0
1.50413E-4,60.763414603,0.55211365,0.154690432,0.565527066,0
1.51354E-4,61.005011265,0.553655592,0.153189493,0.56980057,0
1.52176E-4,61.262955332,0.554993798,0.151594747,0.578347578,0
1.53186E-4,61.507379086,0.556627195,0.150093809,0.582621083,0
1.54003E-4,61.753172549,0.557938929,0.148592871,0.588319088,0
1.55069E-4,62.000564226,0.559640017,0.147091932,0.592592593,0
1.56264E-4,62.265229964,0.561530043,0.145497186,0.598290598,0
1.57141E-4,62.51567495,0.562907431,0.143996248,0.5997151,0
1.58404E-4,62.752614185,0.564876768,0.142589118,0.602564103,0
1.59653E-4,63.007091905,0.566805429,0.14108818,0.605413105,0
1.60539E-4,63.263152729,0.568164914,0.139587242,0.605413105,0
1.61834E-4,63.504954667,0.570134963,0.138180113,0.608262108,0
1.6279E-4,63.764558998,0.571578202,0.136679174,0.611111111,0
1.64442E-4,64.009879957,0.574047805,0.135272045,0.615384615,0
1.65778E-4,64.257655422,0.576025795,0.133864916,0.621082621,0
1.66915E-4,64.506980314,0.577694509,0.132457786,0.625356125,0
1.68322E-4,64.758275786,0.579740949,0.131050657,0.626780627,0
1.69796E-4,65.011872479,0.581862781,0.129643527,0.62962963,0
1.70504E-4,65.25016942,0.582875532,0.128330206,0.633903134,0
1.71337E-4,65.506616275,0.584060351,0.126923077,0.635327635,0
1.7218E-4,65.764446409,0.585250931,0.125515947,0.636752137,0
1.73262E-4,66.006383557,0.586771349,0.124202627,0.636752137,0
1.74728E-4,66.25000398,0.588813388,0.122889306,0.638176638,0
1.7551E-4,66.512712548,0.589892963,0.121482176,0.641025641,0
1.76856E-4,66.759548458,0.591740189,0.120168856,0.643874644,0
1.78129E-4,67.008075533,0.593471875,0.118855535,0.646723647,0
1.79433E-4,67.258416831,0.595230629,0.117542214,0.64957265,0
1.80577E-4,67.510441523,0.596760496,0.116228893,0.650997151,0
1.8136E-4,67.763899059,0.597801772,0.114915572,0.653846154,0
1.82132E-4,68.00014389,0.598822447,0.11369606,0.653846154,0
1.83172E-4,68.255871924,0.600189945,0.112382739,0.655270655,0
1.84535E-4,68.513435035,0.601966726,0.111069418,0.655270655,0
1.85809E-4,68.754381844,0.603614121,0.109849906,0.655270655,0
1.86678E-4,69.015029033,0.604730369,0.108536585,0.65954416,0
1.87588E-4,69.258355813,0.605892261,0.107317073,0.662393162,0
1.89186E-4,69.503310761,0.607916109,0.106097561,0.663817664,0
1.90354E-4,69.750190475,0.609381748,0.104878049,0.66951567,0
1.91572E-4,70.017569454,0.610898767,0.103564728,0.673789174,0
1.92983E-4,70.26754563,0.612642011,0.102345216,0.673789174,0
1.93796E-4,70.519044395,0.613639747,0.101125704,0.676638177,0
1.94471E-4,70.752049408,0.61446335,0.1,0.679487179,0
1.95114E-4,71.005420619,0.615244842,0.098780488,0.683760684,0
1.9678E-4,71.260367488,0.617255972,0.097560976,0.683760684,0
1.97545E-4,71.516726814,0.618172005,0.096341463,0.688034188,0
1.98291E-4,71.7542759,0.619061556,0.09521576,0.689458689,0
1.98927E-4,72.012529335,0.619815547,0.093996248,0.692307692,0
1.99581E-4,72.251663333,0.620588772,0.092870544,0.698005698,0
2.0038E-4,72.5117091,0.621529522,0.091651032,0.699430199,0
2.0137E-4,72.752696087,0.622687518,0.090525328,0.700854701,0
2.0202E-4,73.014807345,0.623444458,0.089305816,0.705128205,0
2.02855E-4,73.257863887,0.624412285,0.088180113,0.709401709,0
2.03951E-4,73.501939622,0.625676135,0.087054409,0.716524217,0
2.04514E-4,73.767517106,0.626320931,0.085834897,0.717948718,0
2.05573E-4,74.013634125,0.627528964,0.084709193,0.719373219,0
2.0651E-4,74.260899063,0.62859146,0.08358349,0.722222222,0
2.07499E-4,74.50937467,0.629705666,0.082457786,0.725071225,0
2.08129E-4,74.758697236,0.630412393,0.081332083,0.726495726,0
2.08537E-4,75.008710482,0.630869017,0.080206379,0.730769231,0
2.09369E-4,75.25949981,0.631795898,0.079080675,0.732193732,0
2.10023E-4,75.511248961,0.632520342,0.077954972,0.733618234,0
2.1067E-4,75.763710089,0.633235819,0.076829268,0.736467236,0
2.11415E-4,76.016958479,0.634054771,0.075703565,0.739316239,0
2.12222E-4,76.250028198,0.634938444,0.07467167,0.742165242,0
2.13712E-4,76.505714446,0.636559033,0.073545966,0.743589744,0
2.14249E-4,76.762529452,0.637138585,0.072420263,0.747863248,0
