Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
5.77271E-4,97.018465254,0.821673544,0.004321684,0.96797671,0
5.82266E-4,97.25056012,0.822932366,0.003945885,0.972343523,0
5.90247E-4,97.543626927,0.824907413,0.003476137,0.978165939,0
6.05254E-4,97.783853246,0.828504339,0.003100338,0.979621543,0
6.25777E-4,98.030051103,0.833190489,0.00272454,0.981077147,0
6.37696E-4,98.282611911,0.8357962,0.002348741,0.983988355,0
6.44017E-4,98.538816114,0.837145431,0.001972943,0.988355167,0
6.58783E-4,98.800228016,0.840212401,0.001597144,0.991266376,0
6.81857E-4,99.002769456,0.844780392,0.001315295,0.994177584,0
7.20983E-4,99.284635368,0.851956662,0.000939496,0.997088792,0
7.70337E-4,99.510498427,0.860114779,0.000657648,0.998544396,0
8.20012E-4,99.751039085,0.867465677,0.000375799,0.998544396,0
8.39016E-4,100,0.870077632,0.00009395,1,0
