ID,Latitude,Longitude
coral,21.236695,-86.735768
coral,24.560333,-81.501333
coral,18.510611,-94.782139
coral,18.510083,-94.781861
coral,18.54425,-94.827583
coral,18.544194,-94.827167
coral,18.510333,-94.781583
coral,18.510417,-94.78225
coral,18.544528,-94.826194
coral,18.543861,-94.827583
coral,18.30564,-65.311146
coral,18.0046,-63.067939
coral,21.475275,-97.229494
coral,21.483083,-97.228264
coral,9.351057,-82.2576
coral,21.472417,-97.215917
coral,21.506944,-97.251944
coral,20.984281,-86.800146
coral,20.475265,-87.233334
coral,20.475989,-87.247925
coral,19.206266,-96.07133
coral,10.59246,-66.10263
coral,10.53854,-66.09178
coral,16.823933,-99.911806
coral,16.821836,-99.901453
coral,10.83559,-60.92015
coral,10.28311,-64.42698
coral,19.201805,-96.069324
coral,19.204663,-96.068305
coral,12.2063,-72.2063
coral,20.871083,-86.862631
coral,15.84975,-97.06705
coral,15.853475,-97.072139
coral,20.3585,-87.028111
coral,20.36315,-87.027361
coral,20.350467,-87.024544
coral,20.427553,-87.012075
coral,20.435994,-87.005933
coral,18.391018,-87.390747
coral,10.84252,-68.22462
coral,20.358244,-87.026717
coral,17.4471,-63.901
coral,17.3459,-63.2506
coral,20.4368,-87.004489
coral,20.427736,-87.011953
coral,19.107458,-95.933162
coral,20.356622,-87.027361
coral,19.113389,-95.943325
coral,19.202338,-96.064806
coral,20.3629,-87.026878
coral,19.200508,-96.068345
coral,19.202905,-96.069177
coral,19.172838,-96.092798
coral,19.178706,-96.09508
coral,20.325028,-87.027472
coral,11.647944,-72.993139
coral,20.437881,-87.003953
coral,20.358222,-87.026492
coral,20.362717,-87.026517
coral,20.367244,-87.027172
coral,20.434097,-87.008903
coral,20.426369,-87.013714
coral,20.355489,-87.026567
coral,20.362261,-87.026753
coral,20.435083,-87.008383
coral,16.822194,-99.914167
coral,16.822556,-99.9035
coral,16.806222,-99.851944
coral,9.4726,-78.923767
coral,9.16855,-82.075584
coral,9.488183,-78.876587
coral,9.583167,-78.70385
coral,9.74175,-75.683731
coral,9.779583,-75.87072
coral,9.696278,-75.829613
coral,9.377267,-76.171669
coral,9.698972,-75.849419
coral,9.763166,-75.870834
coral,20.575001,-78.119835
coral,16.726583,-87.885185
coral,15.75,-96.066667
coral,10.251271,-75.623865
coral,12.16,-71.97
coral,9.75,-82.805832
coral,12.425056,-81.472722
coral,9.38939,-76.179604
coral,14.4933,-82.6967
coral,15.654444,-96.555833
coral,7.8,-81.77
coral,9.58,-79.67
coral,9.58,-79.669998
coral,9.62,-79.580559
coral,9.62,-79.5806
coral,9.4231,-82.2603
coral,9.4333,-82.2685
coral,19.3666,-81.3833
coral,5.874432,-77.315916
coral,16.8088,-88.1488
coral,9.61306,-79.597221
coral,9.6131,-79.5972
coral,22.5322,-74.7661
coral,26.5625,-76.9131
coral,24.6192,-76.0289
coral,24.6203,-76.0378
coral,24.5533,-81.3883
coral,24.7922,-83.6861
coral,26.0531,-82.1408
coral,12.59294,-81.702
coral,12.59873,-81.68875
coral,26.295,-82.211667
coral,26.0506,-82.1417
coral,10.69,-61.66
coral,26.2978,-82.2103
coral,16.8033,-88.0767
coral,16.8017,-88.08
coral,26.2803,-82.7336
coral,16.83,-88.0983
coral,16.83,-88.0858
coral,13.354189,-81.359026
coral,24.684444,-81.188889
coral,24.67,-81.276667
coral,8.37166,-76.90097
coral,16.83,-88.08
coral,18.266667,-87.833333
coral,9.53,-78.9
coral,30,-87
coral,9.4067,-79.8725
coral,8.4006,-79.87
coral,9.40667,-79.870003
coral,18.47,-65.9972
coral,9.629167,-79.572222
coral,24.3167,-77.7417
coral,23.72,-77.7783
coral,24.551,-81.7325
coral,24.5472,-81.7339
coral,20,-68.925
coral,17.7,-77.88
coral,15.9967,-81.74
coral,15.2633,-82.8167
coral,14.0367,-82.68
coral,20.03,-91.97
coral,26.2833,-83.72
coral,26.2808,-83.7226
coral,7.53,-81.7
coral,7.533,-81.699997
coral,18.3419,-64.9308
coral,6,-77.35
coral,6,-77.349998
coral,7.952778,-82.0125
coral,10.575,-85.713889
coral,18.3181,-65.3222
coral,18.0333,-67.8542
coral,24.6281,-82.8766
coral,18.15,-65.73
coral,18.35,-64.92
coral,25.58,-80.1
coral,21.85,-84.95
coral,27.3667,-78.125
coral,13.025,-81.4167
coral,23.1678,-82.3519
coral,8.333333,-79.116667
coral,8.7,-83.866669
coral,9.140188,-81.946426
coral,25.38603,-80.162354
coral,17.483333,-62.983333
coral,8.5,-79
coral,28.535,-84.315
coral,27.283333,-95.75
coral,16.25,-61.200001
coral,7.8,-81.800003
coral,20.871,-78.963
coral,9.413863,-82.273956
coral,21.545278,-77.227365
coral,27.908333,-93.6
coral,24.71765,-81.070095
coral,9.7625,-79.679169
coral,25.383801,-80.159103
coral,19.331667,-81.028333
coral,25.382259,-80.15535
coral,26,-82
coral,7.812778,-81.75972
coral,25.386169,-80.162987
coral,8.8,-79.300003
coral,9.319282,-82.111954
coral,9.409983,-82.305946
coral,15.656667,-96.070833
coral,8.716667,-83.400002
coral,18.2612,-87.82608
coral,24.5,-82
coral,17.566667,-63.4
coral,25,-83
coral,27.9,-93.583333
