Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
8.80711E-5,33.752889515,0.409808945,0.357572341,0.301310044,0
8.8668E-5,34.000231623,0.411443537,0.354941751,0.302765648,0
8.92819E-5,34.258326444,0.413115316,0.352217212,0.30713246,0
9.00345E-5,34.500637035,0.415151905,0.349680571,0.308588064,0
9.06794E-5,34.753750867,0.416885879,0.347049981,0.311499272,0
9.14886E-5,35.009033471,0.419047328,0.344419391,0.317321689,0
9.22558E-5,35.257116429,0.421081496,0.341882751,0.320232897,0
9.28723E-5,35.507151275,0.422706024,0.33934611,0.323144105,0
9.36607E-5,35.759115287,0.424770108,0.33680947,0.327510917,0
9.42036E-5,36.003345224,0.426182892,0.334366779,0.327510917,0
9.46857E-5,36.258379929,0.427431721,0.331830139,0.330422125,0
9.53829E-5,36.505514283,0.429228115,0.329387448,0.333333333,0
9.6052E-5,36.75431531,0.430941687,0.326944758,0.334788937,0
9.68396E-5,37.005046716,0.432945462,0.324502067,0.337700146,0
9.73773E-5,37.257528957,0.434305119,0.322059376,0.33915575,0
9.822E-5,37.501992015,0.436423411,0.319710635,0.343522562,0
9.88109E-5,37.758180863,0.437899132,0.317267944,0.344978166,0
9.98517E-5,38.006649315,0.440480027,0.314919203,0.350800582,0
1.00359E-4,38.256844793,0.441729943,0.312570462,0.355167394,0
1.01024E-4,38.508695339,0.443358729,0.310221721,0.355167394,0
1.01652E-4,38.752023158,0.444889475,0.30796693,0.358078603,0
1.02392E-4,39.007339446,0.446681245,0.305618189,0.359534207,0
1.03134E-4,39.254154476,0.448466299,0.303363397,0.360989811,0
1.03819E-4,39.502629413,0.450104795,0.301108606,0.365356623,0
1.04326E-4,39.752418622,0.451309293,0.298853814,0.366812227,0
1.04907E-4,40.00353195,0.452684453,0.296599023,0.368267831,0
1.05637E-4,40.256336213,0.454404623,0.294344231,0.372634643,0
1.06247E-4,40.510528487,0.455832647,0.29208944,0.377001456,0
1.07188E-4,40.756017115,0.458019293,0.289928598,0.37845706,0
1.07919E-4,41.003425269,0.459707255,0.287767756,0.379912664,0
1.08719E-4,41.252477098,0.461542612,0.285606915,0.381368268,0
1.09472E-4,41.503379608,0.463259027,0.283446073,0.381368268,0
1.09863E-4,41.755542557,0.464145489,0.281285231,0.384279476,0
1.10404E-4,42.008907883,0.465366114,0.279124389,0.38573508,0
1.11021E-4,42.252573022,0.466754053,0.277057497,0.387190684,0
1.11805E-4,42.509019868,0.468505432,0.274896655,0.388646288,0
1.12354E-4,42.755661313,0.469725647,0.272829763,0.391557496,0
1.12847E-4,43.003438127,0.470817345,0.270762871,0.394468705,0
1.13204E-4,43.252090403,0.471604245,0.268695979,0.398835517,0
1.13698E-4,43.501608951,0.47268886,0.266629087,0.407569141,0
1.14134E-4,43.752243682,0.473643367,0.264562195,0.411935953,0
1.14539E-4,44.003755398,0.47452513,0.262495303,0.413391557,0
1.14932E-4,44.256206686,0.47537916,0.26042841,0.419213974,0
1.15338E-4,44.509450367,0.476260223,0.258361518,0.427947598,0
1.15723E-4,44.752100178,0.477090287,0.256388576,0.433770015,0
1.15977E-4,45.007004455,0.477638871,0.254321684,0.438136827,0
1.16475E-4,45.251105859,0.478707543,0.252348741,0.445414847,0
1.17175E-4,45.508339161,0.480201951,0.250281849,0.452692868,0
1.17784E-4,45.755128712,0.481497523,0.248308906,0.458515284,0
1.1826E-4,46.002972593,0.482504112,0.246335964,0.465793304,0
1.18812E-4,46.251856509,0.483665345,0.244363021,0.473071325,0
1.19211E-4,46.501799537,0.484502746,0.242390079,0.480349345,0
1.20026E-4,46.75307847,0.486205662,0.240417136,0.483260553,0
1.20645E-4,47.005696505,0.487490482,0.238444194,0.484716157,0
1.2105E-4,47.259480674,0.488328596,0.236471251,0.490538574,0
1.21405E-4,47.502040117,0.489060617,0.234592259,0.491994178,0
1.22008E-4,47.757591226,0.490298223,0.232619316,0.49636099,0
1.22502E-4,48.002205297,0.491307043,0.230740323,0.49636099,0
1.22743E-4,48.259698464,0.491798975,0.228767381,0.499272198,0
1.23338E-4,48.505848846,0.493007059,0.226888388,0.500727802,0
1.23733E-4,48.753009039,0.493806047,0.225009395,0.50363901,0
